reactant_1,reactant_2,product,mechanism,pair,arithmetic_score_1,arithmetic_score_2,arithmetic_score_3,arithmetic_score_4,arithmetic_score_5,arithmetic_score_1_reaxys_idx,arithmetic_score_2_reaxys_idx,arithmetic_score_3_reaxys_idx,arithmetic_score_4_reaxys_idx,arithmetic_score_5_reaxys_idx,geometric_score_1,geometric_score_2,geometric_score_3,geometric_score_4,geometric_score_5,geometric_score_1_reaxys_idx,geometric_score_2_reaxys_idx,geometric_score_3_reaxys_idx,geometric_score_4_reaxys_idx,geometric_score_5_reaxys_idx,harmonic_score_1,harmonic_score_2,harmonic_score_3,harmonic_score_4,harmonic_score_5,harmonic_score_1_reaxys_idx,harmonic_score_2_reaxys_idx,harmonic_score_3_reaxys_idx,harmonic_score_4_reaxys_idx,harmonic_score_5_reaxys_idx
Cc1ccc(N=C(N)C(N)=Nc2ccc(C)cc2)cc1,O=C(O)CCCSCC(=O)O,*NC(=Nc1ccc(C)cc1)C(=Nc1ccc(C)cc1)NC(=O)CCCSCC(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.2717391304347826,0.27,0.27,0.2692307692307692,0.2692307692307692,459.0,454.0,462.0,456.0,453.0,0.14744195615489714,0.1414213562373095,0.1414213562373095,0.1386750490563073,0.1386750490563073,612.0,75.0,538.0,310.0,77.0,0.08000000017056,0.07407407424663923,0.07407407424663923,0.07142857160204082,0.07142857160204082,75.0,538.0,310.0,77.0,500.0
COCC(C)(C(=O)O)C(=O)O,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,*Oc1c(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2OC(=O)C(C)(COC)C(*)=O)cc(C(C)(C)C)cc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.22413793103448276,0.19983370288248337,0.19569892473118278,0.19569892473118278,0.19569892473118278,487.0,44.0,477.0,722.0,171.0,0.20689655172413793,0.19977814746360809,0.1854955583040673,0.1854955583040673,0.1854955583040673,487.0,44.0,723.0,171.0,477.0,0.1909814324755356,0.1997226075896534,0.1758241759343316,0.1758241759343316,0.1758241759343316,44.0,487.0,722.0,477.0,171.0
O=C(O)c1cccc(C(=O)O)c1N(c1ccccc1)c1ccccc1,Cc1c(Br)ccc(O)c1O,*Oc1c(OC(=O)c2cccc(C(*)=O)c2N(c2ccccc2)c2ccccc2)ccc(Br)c1C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.22556390977443608,0.22556390977443608,0.20714285714285713,0.20655270655270655,0.20655270655270655,95.0,94.0,254.0,57.0,156.0,0.2252817784447915,0.2252817784447915,0.20701966780270625,0.1997148965050927,0.1997148965050927,94.0,95.0,254.0,386.0,154.0,0.22500000010025,0.22500000010025,0.20689655182425687,0.1931034483823734,0.1931034483823734,95.0,94.0,254.0,386.0,138.0
O=C(Cl)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)Cl,CC(C)c1cc(N)c(N)c(Br)c1,*Nc1c(Br)cc(C(C)C)cc1NC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(*)=O,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.19692307692307692,0.1806060606060606,0.1786420566908372,0.1786420566908372,0.16751453488372092,149.0,33.0,94.0,95.0,2.0,0.19215378456610457,0.17056057308448835,0.17788028978798082,0.17788028978798082,0.159486822376107,149.0,95.0,94.0,33.0,138.0,0.18750000010478515,0.16107382561417052,0.17712177131856321,0.17712177131856321,0.1518438178967735,149.0,95.0,94.0,138.0,33.0
CSc1sc(SC)c(C(=O)O)c1C(=O)O,Cc1cc(Br)cc(N)c1N,*Nc1cc(Br)cc(C)c1NC(=O)c1c(SC)sc(SC)c1C(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.2190635451505017,0.17369727047146402,0.1543313708999159,0.1478658536585366,0.14784946236559138,3.0,538.0,361.0,363.0,149.0,0.20033416898825335,0.17255919256291524,0.15345748925761646,0.1460871774476944,0.14664711502135327,3.0,538.0,361.0,33.0,149.0,0.18320610698659753,0.17142857152987756,0.1525885559594399,0.14432989700960785,0.1454545455561653,3.0,538.0,361.0,33.0,149.0
COc1cc(C(=O)O)c(C)c(C(=O)O)c1,CC1(O)c2ccccc2-c2ccccc2C1(C)O,*OC1(C)c2ccccc2-c2ccccc2C1(C)OC(=O)c1cc(OC)cc(C(*)=O)c1C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.29004329004329005,0.29004329004329005,0.29004329004329005,0.29004329004329005,0.24242424242424243,733.0,730.0,729.0,728.0,732.0,0.25482359571881275,0.25482359571881275,0.25482359571881275,0.25482359571881275,0.22473328748774735,730.0,729.0,728.0,733.0,727.0,0.2238805971377367,0.2238805971377367,0.2238805971377367,0.2238805971377367,0.20833333344739585,733.0,730.0,729.0,728.0,543.0
Nc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(N)cc2)cc1,O=C(O)c1cc(Br)sc1C(=O)O,*Nc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(NC(=O)c3cc(Br)sc3C(*)=O)cc2)cc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.3131578947368421,0.3131578947368421,0.28036175710594313,0.2602564102564102,0.23790322580645162,595.0,254.0,354.0,614.0,33.0,0.22941573387056177,0.22941573387056177,0.22733144649015782,0.23750843439814176,0.23759548165574573,33.0,614.0,254.0,595.0,354.0,0.1680672270370878,0.1680672270370878,0.18433179736927516,0.21674876858962366,0.23728813569347887,33.0,614.0,95.0,138.0,31.0
CC(=O)c1cc(N)c(N)cc1Cl,O=C(O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)O,*Nc1cc(C(C)=O)c(Cl)cc1NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.30357142857142855,0.2722222222222222,0.2722222222222222,0.2722222222222222,0.2722222222222222,433.0,456.0,615.0,462.0,459.0,0.23145502494313785,0.21081851067789195,0.21081851067789195,0.21081851067789195,0.21081851067789195,250.0,651.0,433.0,459.0,456.0,0.17647058837716262,0.16326530626247396,0.16326530626247396,0.16326530626247396,0.16326530626247396,250.0,651.0,77.0,269.0,242.0
N#Cc1ccc(N)c(Br)c1N,CCC(CC(=O)O)CC(=O)O,*Nc1ccc(C#N)c(NC(=O)CC(CC)CC(*)=O)c1Br,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.19444444444444445,0.19047619047619047,0.18738404452690166,0.178125,0.1779788838612368,433.0,173.0,146.0,24.0,449.0,0.0,0.1889822365046136,0.16682120232032635,0.1767766952966369,0.17797249266332252,173.0,449.0,24.0,414.0,146.0,1.9999999994857142e-10,0.18750000010156248,0.1485148516058916,0.17543859659273625,0.17796610179492248,173.0,449.0,24.0,414.0,64.0
Nc1cc(N)c(Cl)cc1Cl,CCNC(=S)Nc1cc(C(=O)O)cc(C(=O)O)c1,*Nc1cc(NC(=O)c2cc(NC(=S)NCC)cc(C(*)=O)c2)c(Cl)cc1Cl,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.24816849816849818,0.18888888888888888,0.17555555555555555,0.16792929292929293,0.16783029001074112,258.0,390.0,499.0,500.0,338.0,0.20965696734438366,0.16666666666666669,0.1632993161855452,0.15891043154093204,0.16386838133611553,258.0,390.0,338.0,499.0,500.0,0.1771217713463406,0.1470588236515571,0.15189873429069056,0.15037593996007687,0.1600000001046656,258.0,338.0,499.0,500.0,390.0
Nc1cc(OC(F)(F)F)cc(N)c1Br,O=C(O)C1(C(=O)O)CC2(CCC2)C1,*Nc1cc(OC(F)(F)F)cc(NC(=O)C2(C(*)=O)CC3(CCC3)C2)c1Br,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.13505747126436782,0.13263157894736843,0.13097713097713098,0.13095238095238093,0.12917795844625113,609.0,500.0,614.0,75.0,390.0,0.13130643285972254,0.12977713690461004,0.1289651760438322,0.12598815766974242,0.1164050492949297,609.0,500.0,614.0,75.0,498.0,0.1276595745735627,0.12698412708838497,0.12698412708717563,0.12121212131955925,0.10489510501390285,609.0,500.0,614.0,75.0,498.0
CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,O=C(O)CC1(CC(=O)O)CCOCC1,*OC(c1ccccc1C(C)(C)C)C(OC(=O)CC1(CC(*)=O)CCOCC1)c1ccccc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.19215686274509802,0.19215686274509802,0.1907894736842105,0.1716589861751152,0.17124542124542125,717.0,716.0,415.0,783.0,371.0,0.17712297710801905,0.17712297710801905,0.1813690625275029,0.16628219864210797,0.16574838603294895,415.0,717.0,716.0,538.0,783.0,0.1632653062374844,0.1632653062374844,0.17241379321307967,0.1610738256095221,0.16042780759294803,415.0,538.0,716.0,717.0,783.0
OCC(O)c1ccc(Cl)cc1Br,O=C(O)CC(C(=O)O)c1ccc(Br)cc1F,*OC(COC(=O)C(CC(*)=O)c1ccc(Br)cc1F)c1ccc(Cl)cc1Br,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.24130434782608695,0.24130434782608695,0.21846846846846846,0.21846846846846846,0.2159090909090909,94.0,95.0,149.0,33.0,493.0,0.23774301068682288,0.23774301068682288,0.21223817998900443,0.21223817998900443,0.21320071635561044,94.0,95.0,493.0,149.0,33.0,0.2342342343371642,0.2342342343371642,0.20618556711593156,0.20618556711593156,0.21052631589196677,94.0,95.0,493.0,33.0,149.0
COc1ccc(C2C(C(=O)O)C(c3ccc(OC)cc3)C2C(=O)O)cc1,CC1(C)OC(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)O1,*OC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)C1OC(C)(C)OC1C(OC(=O)C1C(c2ccc(OC)cc2)C(C(*)=O)C1c1ccc(OC)cc1)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.19642857142857142,0.19040697674418605,0.18865546218487395,0.18865546218487395,0.18865546218487395,487.0,434.0,723.0,722.0,724.0,0.1889822365046136,0.17882042440964765,0.18786728732554484,0.18786728732554484,0.18786728732554484,487.0,722.0,731.0,724.0,723.0,0.18181818192561985,0.16793893140950994,0.18708240544604543,0.18708240544604543,0.18708240544604543,723.0,724.0,722.0,731.0,33.0
CC(Cc1cccc(Cl)c1)(C(=O)O)C(=O)O,Oc1ccc(Cl)cc1O,*Oc1cc(Cl)ccc1OC(=O)C(C)(Cc1cccc(Cl)c1)C(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.3634453781512605,0.265,0.2426470588235294,0.2145945945945946,0.2109164420485175,500.0,539.0,493.0,487.0,477.0,0.35503580124836315,0.2645751311064591,0.24253562503633297,0.21308544156137324,0.21088952921137954,500.0,539.0,493.0,487.0,477.0,0.3468208093531291,0.26415094349654683,0.24242424252433423,0.21158690186462578,0.21086261990833222,500.0,539.0,493.0,487.0,477.0
OCC(CO)C1CCCCC1,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,*OCC(COC(=O)NC(C)(C)c1cccc(C(C)(C)NC(*)=O)c1)C1CCCCC1,"{'step_growth': ['di_isocyanate', 'di_ol']}",1,0.24074074074074073,0.2121212121212121,0.19886363636363635,0.18835978835978834,0.1769041769041769,195.0,194.0,43.0,198.0,649.0,0.2222222222222222,0.17407765595569785,0.1846372364689991,0.18401748249129443,0.1487044791289829,195.0,43.0,198.0,194.0,4.0,0.20512820524299805,0.1428571429897959,0.17142857154236738,0.1797752810034339,0.1250000001293403,195.0,198.0,43.0,4.0,310.0
CCOC(=O)c1cc(Br)cc(N)c1N,O=C(O)CC(NC(=O)C(F)(F)F)C(=O)O,*Nc1cc(Br)cc(C(=O)OCC)c1NC(=O)CC(NC(=O)C(F)(F)F)C(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.22307692307692306,0.22281639928698754,0.22281639928698754,0.22281639928698754,0.22281639928698754,243.0,76.0,17.0,25.0,77.0,0.21877670777129785,0.21110016546037452,0.21110016546037452,0.21110016546037452,0.21110016546037452,243.0,76.0,17.0,25.0,77.0,0.2145593870769983,0.20000000011024,0.20000000011024,0.20000000011024,0.20000000011024,243.0,25.0,76.0,77.0,17.0
Cc1cc(N)c(N)cc1Br,O=C(O)CN(CC(=O)O)C(=O)OCC1c2ccccc2-c2ccccc21,*Nc1cc(C)c(Br)cc1NC(=O)CN(CC(*)=O)C(=O)OCC1c2ccccc2-c2ccccc21,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.23896011396011396,0.22131147540983606,0.21017543859649124,0.20591787439613526,0.20591787439613526,605.0,606.0,3.0,254.0,595.0,0.17295817388759027,0.18401593705445612,0.19823785111334083,0.20559798491465373,0.20559798491465373,595.0,254.0,538.0,3.0,390.0,0.1251862892683274,0.1530054646117385,0.1869782972729736,0.20527859247567704,0.20527859247567704,254.0,595.0,538.0,390.0,3.0
Nc1ccc2c(c1)C(=O)c1cc(N)ccc1-2,O=C(O)c1ccccc1Oc1ccccc1C(=O)O,*Nc1ccc2c(c1)C(=O)c1cc(NC(=O)c3ccccc3Oc3ccccc3C(*)=O)ccc1-2,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.25043478260869567,0.25043478260869567,0.24976744186046512,0.24621848739495797,0.24518613607188702,595.0,254.0,258.0,303.0,354.0,0.2502172968684897,0.2502172968684897,0.2241262102912885,0.24597601850723633,0.21196555536781836,595.0,254.0,303.0,613.0,725.0,0.25000000010017365,0.25000000010017365,0.20111731855523238,0.2457337884961013,0.18324607342369179,254.0,595.0,303.0,727.0,725.0
OCc1cc(N=Nc2ccc(Br)cc2)ccc1O,O=C(O)c1ccc(F)c(F)c1C(=O)O,*Oc1ccc(N=Nc2ccc(Br)cc2)cc1COC(=O)c1c(C(*)=O)ccc(F)c1F,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2638888888888889,0.22232142857142856,0.22232142857142856,0.20526315789473684,0.19912280701754387,310.0,149.0,33.0,303.0,175.0,0.26352313834736496,0.21957751641341997,0.21957751641341997,0.20519567041703082,0.1873171623163388,310.0,149.0,33.0,303.0,138.0,0.2631578948371191,0.21686746998197123,0.21686746998197123,0.20512820522827088,0.17621145385599954,310.0,149.0,33.0,303.0,138.0
Nc1ccc(Sc2ccccc2)cc1N,O=C=Nc1ccccc1Cc1ccccc1N=C=O,*Nc1ccc(Sc2ccccc2)cc1NC(=O)Nc1ccccc1Cc1ccccc1NC(*)=O,"{'step_growth': ['di_amine', 'di_isocyanate']}",1,0.28974358974358977,0.2882447665056361,0.2767857142857143,0.2767857142857143,0.2639705882352941,303.0,390.0,254.0,595.0,759.0,0.2679456508228335,0.26919095102908275,0.25877458475338283,0.25877458475338283,0.2485250608738542,390.0,303.0,254.0,595.0,759.0,0.2477876107339494,0.25139664815747637,0.24193548398355882,0.24193548398355882,0.2339832870194381,390.0,303.0,254.0,595.0,759.0
O=C(Cl)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)Cl,Nc1cccc(OCc2ccccc2)c1N,*Nc1c(NC(=O)c2c(Br)c(Br)c(Br)c(Br)c2C(*)=O)cccc1OCc1ccccc1,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.25487256371814093,0.20614035087719296,0.2020676691729323,0.19734432234432234,0.18683901292596944,498.0,390.0,14.0,15.0,500.0,0.22243035397358785,0.16222142113076254,0.11470786693528089,0.11322770341445958,0.17812181099872781,498.0,338.0,500.0,33.0,173.0,0.1941176471826609,0.12765957460615662,0.06511627923754246,0.06496519738285754,0.16981132086383055,498.0,338.0,500.0,173.0,95.0
O=C(O)C(CSSCC(C(=O)O)N1C(=O)c2ccccc2C1=O)N1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(O)c(O)c1,*Oc1cc(C(C)(C)C)ccc1OC(=O)C(CSSCC(C(*)=O)N1C(=O)c2ccccc2C1=O)N1C(=O)c2ccccc2C1=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.32116488925348646,0.32116488925348646,0.3119047619047619,0.29431438127090304,0.29431438127090304,171.0,477.0,487.0,722.0,731.0,0.3003962381887722,0.3003962381887722,0.22886885410853175,0.25863030005593585,0.25863030005593585,477.0,171.0,722.0,731.0,723.0,0.2809706259107272,0.2809706259107272,0.16793893144386693,0.22727272739550622,0.22727272739550622,171.0,477.0,722.0,731.0,723.0
Nc1cc(N)c(C(F)(F)F)cc1C(F)(F)F,O=C(O)c1cc(Br)cc(C(=O)O)c1,*Nc1cc(NC(=O)c2cc(Br)cc(C(*)=O)c2)c(C(F)(F)F)cc1C(F)(F)F,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.24632352941176472,0.23271889400921658,0.22146401985111663,0.22083333333333333,0.19043478260869565,33.0,303.0,310.0,149.0,31.0,0.21004201260420147,0.2146693953705459,0.1830266628259689,0.15811388300841897,0.17693034738587654,303.0,33.0,310.0,390.0,31.0,0.17910447773922922,0.19801980209510833,0.1512605043333804,0.11320754731854751,0.16438356175751548,303.0,33.0,390.0,609.0,31.0
O=C(Cl)c1ccc(C(=O)c2ccc(C(=O)Cl)cc2)cc1,Oc1ccc(C(F)(F)F)c(Br)c1O,*Oc1c(OC(=O)c2ccc(C(=O)c3ccc(C(*)=O)cc3)cc2)ccc(C(F)(F)F)c1Br,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.3556547619047619,0.3556547619047619,0.3556547619047619,0.3556547619047619,0.3556547619047619,723.0,33.0,724.0,149.0,722.0,0.3133915852640044,0.3133915852640044,0.3133915852640044,0.3133915852640044,0.3133915852640044,724.0,149.0,731.0,722.0,723.0,0.2761506277374171,0.2761506277374171,0.2761506277374171,0.2761506277374171,0.2761506277374171,731.0,724.0,723.0,722.0,33.0
O=C(Cl)c1cc(C(=O)Cl)[nH]n1,Cc1ccc(CO)c(O)c1Cl,*Oc1c(COC(=O)c2cc(C(*)=O)n[nH]2)ccc(C)c1Cl,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.20757575757575758,0.20757575757575758,0.20757575757575758,0.20757575757575758,0.19242424242424244,724.0,723.0,722.0,731.0,175.0,0.2059714602177749,0.2059714602177749,0.2059714602177749,0.2059714602177749,0.18802535827258873,724.0,722.0,723.0,731.0,175.0,0.20437956214533545,0.20437956214533545,0.20437956214533545,0.20437956214533545,0.18372703422525472,731.0,722.0,724.0,723.0,175.0
COc1ccc(C(=O)Cl)cc1C(=O)Cl,OC(c1ccccc1)(c1ccccc1)c1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,*OC(c1ccccc1)(c1ccccc1)c1ccc(C(OC(=O)c2cc(C(*)=O)ccc2OC)(c2ccccc2)c2ccccc2)cc1,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.275,0.26348039215686275,0.26348039215686275,0.26348039215686275,0.26348039215686275,254.0,724.0,723.0,731.0,722.0,0.27386127875258304,0.2619684159977919,0.2619684159977919,0.2619684159977919,0.2619684159977919,254.0,731.0,722.0,723.0,724.0,0.27272727282809917,0.2604651163802142,0.2604651163802142,0.2604651163802142,0.2604651163802142,254.0,724.0,723.0,731.0,722.0
NNC(=O)CCCCCCCCCCC(=O)NN,O=C(O)CN(CC(=O)O)C(=O)CSc1ccccc1,*NNC(=O)CCCCCCCCCCC(=O)NNC(=O)CN(CC(*)=O)C(=O)CSc1ccccc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.26875,0.26875,0.26875,0.26875,0.26875,453.0,462.0,615.0,459.0,456.0,0.2561737691489899,0.2561737691489899,0.2561737691489899,0.2561737691489899,0.2561737691489899,455.0,456.0,462.0,615.0,453.0,0.244186046620768,0.244186046620768,0.244186046620768,0.244186046620768,0.244186046620768,454.0,462.0,459.0,456.0,615.0
O=C(O)c1cc(NS(=O)(=O)c2ccc(Br)cc2)cc(C(=O)O)c1,CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,*OC(c1ccccc1C(C)(C)C)C(OC(=O)c1cc(NS(=O)(=O)c2ccc(Br)cc2)cc(C(*)=O)c1)c1ccccc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2890756302521008,0.24667931688804554,0.23553113553113553,0.2319327731092437,0.21666666666666667,33.0,32.0,149.0,31.0,717.0,0.2840286409986905,0.24641644145347896,0.20965696734438366,0.23190841426097936,0.21081851067789195,33.0,32.0,31.0,716.0,717.0,0.2790697675453218,0.24615384625405917,0.18662519452200826,0.23188405807103551,0.20512820523353056,33.0,32.0,31.0,95.0,716.0
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O,COc1cc(CO)c(OC)c(CO)c1,*OCc1cc(OC)cc(COC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(*)=O)c1OC,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.19658119658119658,0.18450390189520624,0.18382352941176472,0.17523809523809525,0.16876750700280113,258.0,254.0,421.0,456.0,538.0,0.17702833484793143,0.15660842390893895,0.17149858514250885,0.1745743121887939,0.1673654817511446,258.0,456.0,421.0,538.0,146.0,0.15942028997397606,0.13293051372311862,0.16000000011296,0.17391304357901702,0.16597510383609443,456.0,538.0,146.0,493.0,421.0
Nc1ccc(Br)c(N)c1C(=O)CCl,O=C(O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,*Nc1ccc(Br)c(NC(=O)CC(NC(=O)OCC2c3ccccc3-c3ccccc32)C(*)=O)c1C(=O)CCl,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.29597773842651154,0.2650862068965517,0.2086911267239136,0.20685434516523868,0.20685434516523868,606.0,605.0,19.0,717.0,716.0,0.24793607950306948,0.24122532033850386,0.19953106617773436,0.20097680678771138,0.20097680678771138,606.0,605.0,716.0,717.0,19.0,0.20769230782213613,0.2195121952391434,0.19077306744025677,0.19526627229495117,0.19526627229495117,605.0,606.0,717.0,716.0,146.0
NC(=Nc1ccccc1)C(N)=Nc1ccccc1,CCC(CC(=O)Cl)C(=O)Cl,*NC(=Nc1ccccc1)C(=Nc1ccccc1)NC(=O)C(CC)CC(*)=O,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.23992248062015503,0.2121212121212121,0.20620689655172414,0.2013888888888889,0.19575757575757574,612.0,254.0,798.0,498.0,463.0,0.14196844283040483,0.17407765595569785,0.2034190510862431,0.1800205749557739,0.19069251784911845,798.0,146.0,95.0,77.0,463.0,0.0840064622005272,0.1428571429897959,0.2006688964237559,0.16091954034998018,0.18575851403699645,798.0,146.0,95.0,77.0,75.0
O=C(O)c1cc(Cl)c(Cl)cc1C(=O)O,OCC(O)c1cc(F)ccc1Br,*OC(COC(=O)c1cc(Cl)c(Cl)cc1C(*)=O)c1cc(F)ccc1Br,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.21380090497737558,0.2129166666666667,0.210239651416122,0.210239651416122,0.210239651416122,175.0,258.0,727.0,722.0,723.0,0.21271781490575853,0.20207259421636903,0.2087414303617165,0.2087414303617165,0.2087414303617165,175.0,730.0,733.0,731.0,729.0,0.21164021174122227,0.19178082202773505,0.2072538861117829,0.2072538861117829,0.2072538861117829,175.0,722.0,728.0,733.0,732.0
O=C(O)C(C(=O)O)C1CCOC1,Cc1cc(Sc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,*Oc1c(Sc2cc(C)cc(C(C)(C)C)c2OC(=O)C(C(*)=O)C2CCOC2)cc(C)cc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.16316526610644255,0.1525974025974026,0.14986559139784947,0.14891774891774892,0.14891774891774892,118.0,146.0,487.0,731.0,724.0,0.1349343652045885,0.13957263155977062,0.10369516947304253,0.13483997249264842,0.13483997249264842,451.0,146.0,310.0,716.0,717.0,0.11158798296422846,0.12765957458442734,0.07174887907589132,0.12209302337382708,0.12209302337382708,451.0,310.0,716.0,717.0,294.0
O=C(O)CC(NC(=O)c1ccc(Cl)cc1)C(=O)O,O=C(Cl)c1c(O)cccc1O,*Oc1cccc(OC(=O)C(CC(*)=O)NC(=O)c2ccc(Cl)cc2)c1C(=O)Cl,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2511111111111111,0.2511111111111111,0.24342105263157893,0.24342105263157893,0.2218693284936479,175.0,478.0,716.0,717.0,310.0,0.24944382578492943,0.24944382578492943,0.2433321316961438,0.2433321316961438,0.22136353557447683,478.0,175.0,716.0,717.0,310.0,0.24778761072079256,0.24778761072079256,0.24324324334331632,0.24324324334331632,0.22085889580597687,175.0,478.0,717.0,716.0,310.0
O=C(O)C1(C(=O)O)CC1c1ccccc1,CC1(C)OC(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)O1,*OC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)C1OC(C)(C)OC1C(OC(=O)C1(C(*)=O)CC1c1ccccc1)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.21296296296296297,0.21249076127124908,0.19669117647058823,0.19669117647058823,0.19669117647058823,323.0,637.0,731.0,171.0,724.0,0.17568209223157663,0.19223661202719813,0.19647631199834395,0.19647631199834395,0.19647631199834395,477.0,731.0,722.0,171.0,724.0,0.14492753636383113,0.17391304359641588,0.196261682343209,0.196261682343209,0.196261682343209,722.0,723.0,477.0,724.0,171.0
O=C(O)C(=O)CSc1ccccc1C(=O)O,N#CC1=C(N)NC(N)=C(C#N)C1c1ccccc1Br,*NC1=C(C#N)C(c2ccccc2Br)C(C#N)=C(NC(=O)C(=O)CSc2ccccc2C(*)=O)N1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.22128851540616246,0.22128851540616246,0.2170212765957447,0.19981060606060608,0.19981060606060608,717.0,716.0,138.0,595.0,254.0,0.1962534233140023,0.1962534233140023,0.2163527458533815,0.1994310088043664,0.1994310088043664,138.0,254.0,595.0,716.0,717.0,0.17405063303273915,0.17405063303273915,0.2156862746104191,0.19905213280180142,0.19905213280180142,138.0,254.0,595.0,173.0,605.0
